order_book_id,date,limit_down,low,iopv,high,open,limit_up,volume,prev_close,num_trades,close,total_turnover
159915.XSHE,2024-07-31,1.46750079,1.8237792800000003,1.6562,1.89938822,1.8260704600000002,2.20067839,1250058659.8446195,1.601,75861.0,1.89938822,2339588940.191
159915.XSHE,2024-08-01,1.5190523400000002,1.8684572900000003,1.6345,1.90511617,1.9005338100000002,2.2797241,788279983.0193715,1.658,55494.0,1.87418524,1484320326.521
159915.XSHE,2024-08-02,1.49957731,1.8375263600000002,1.6073,1.8776220100000003,1.8570013900000002,2.2487931700000003,976812353.5118774,1.636,60637.0,1.84325431,1810881105.993
159915.XSHE,2024-08-05,1.47437433,1.8054498400000003,1.5768,1.86158375,1.8237792800000003,2.2121342900000003,1098112093.1320004,1.609,78491.0,1.8054498400000003,2010902183.749
159915.XSHE,2024-08-06,1.44458899,1.8111777900000001,1.5964,1.8409631300000002,1.8260704600000002,2.1663106900000004,779735263.5820758,1.576,46080.0,1.8295072300000002,1423912521.232
159915.XSHE,2024-08-07,1.4640640200000001,1.81805133,1.5895,1.83408959,1.82492487,2.19495044,601220426.7964593,1.597,30369.0,1.8203425100000001,1098120312.3
159915.XSHE,2024-08-08,1.45604489,1.7962851200000003,1.5815,1.8317984100000002,1.8123233800000003,2.1846401300000005,780249762.7942531,1.589,46741.0,1.8123233800000003,1413969051.56
159915.XSHE,2024-08-09,1.4503169400000002,1.7939939400000002,1.5659,1.8306528200000003,1.8214881000000003,2.17432982,715447762.8147842,1.582,48118.0,1.7939939400000002,1294422205.6
159915.XSHE,2024-08-12,1.43542427,1.7848292200000002,1.5626,1.8008674800000002,1.7939939400000002,2.15256361,564138709.0239161,1.566,31973.0,1.79055717,1011415437.4
159915.XSHE,2024-08-13,1.4319875000000002,1.7848292200000002,1.5771,1.8077410200000001,1.7894115800000003,2.14912684,666562398.5018833,1.563,39709.0,1.8077410200000001,1195477104.283
159915.XSHE,2024-08-14,1.44573458,1.7802468600000003,1.5546,1.8054498400000003,1.8043042500000002,2.16974746,768034029.9725268,1.578,47795.0,1.78139245,1373900547.908
159915.XSHE,2024-08-15,1.4251139600000002,1.7756645000000002,1.5628,1.80888661,1.7768100900000001,2.1376709400000005,1204861405.816696,1.555,59649.0,1.79284835,2158889978.627
159915.XSHE,2024-08-16,1.43427868,1.7848292200000002,1.5616,1.80201307,1.7917027600000002,2.15141802,572159957.4352993,1.565,30473.0,1.7882659900000002,1025138603.239
159915.XSHE,2024-08-19,1.4308419100000003,1.78368363,1.5594,1.8065954300000002,1.7871204000000003,2.14569007,693423435.3202236,1.561,39672.0,1.7859748100000001,1244095195.0
159915.XSHE,2024-08-20,1.4285507300000002,1.7596262400000002,1.5384,1.7894115800000003,1.7882659900000002,2.1433988900000003,817709978.8496342,1.559,56950.0,1.76306301,1447293515.25
159915.XSHE,2024-08-21,1.4102212900000002,1.74931593,1.5291,1.76764537,1.7550438800000001,2.11590473,640888220.5585016,1.539,39900.0,1.7516071100000001,1125584865.14
159915.XSHE,2024-08-22,1.4010565700000002,1.7355688500000002,1.5174,1.7573350600000002,1.7527527000000003,2.10215765,746858276.4885684,1.529,46283.0,1.73671444,1301647484.735
159915.XSHE,2024-08-23,1.3896006700000003,1.72869531,1.5177,1.7481703400000002,1.7321320800000002,2.08382821,1055987020.1476313,1.516,43908.0,1.73786003,1835561828.46
